filepath,ground_truth,system_verdict,final_score,score_Audio Forensics (ECAPA),score_Cross-Modal (Lip-Sync),score_Facial Biometric (Quality)
zh_83_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9987204670906067,1.0,0.9999511241912842,0.9949600696563721
fr_103_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9967548459768295,1.0,0.9995976090431213,0.987663209438324
zh_98_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9958388030529022,1.0,0.9925865530967712,0.9952167272567749
fr_70_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.6458875477313996,0.00055694580078125,0.9945118427276611,0.9915515184402466
en_32_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9962688684463501,1.0,0.9924260377883911,0.9971938133239746
ru_41_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9968139469623566,1.0,0.9979198575019836,0.9905840158462524
zh_59_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.998311573266983,1.0,0.9997383952140808,0.9936648607254028
en_120_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9989553451538086,1.0,0.9997692704200745,0.9961905479431152
ru_49_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9966430515050888,1.0,0.9993270635604858,0.9876489043235779
en_72_label_real.npz,Real,Real,0.2473383555188775,0.0006694793701171875,0.0061646574176847935,0.9785526990890503
en_98_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9971884995698929,1.0,0.9986120462417603,0.9909747242927551
en_64_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9987493038177491,1.0,0.9992228746414185,0.9962406158447266
ru_102_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.965153905749321,1.0,0.9996365308761597,0.8611971735954285
fr_22_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.7520609521307051,1.0,0.9984139204025269,0.010781535878777504
ja_2_to_en_Vall_label_fake.npz,Fake,Deepfake,0.9984024912118912,1.0,0.9987494945526123,0.995610773563385
zh_120_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9910452604293823,1.0,0.9827254414558411,0.9918203353881836
ru_40_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9872205555438995,0.970703125,0.9994537234306335,0.9907718896865845
fr_70_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.994798743724823,1.0,0.9972585439682007,0.9835813045501709
ru_109_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9979639708995819,1.0,0.9988179802894592,0.9937471151351929
ja_8_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9973066955804825,1.0,0.9998869895935059,0.9894075989723206
en_27_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.998739144206047,1.0,0.9986439347267151,0.9971262812614441
es_29_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9984452515840531,1.0,0.9991369843482971,0.9951618313789368
ru_22_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.7272891104221344,1.0,0.32047203183174133,0.9964011907577515
zh_102_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9972774624824524,1.0,0.9995524287223816,0.989825963973999
en_57_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9939439117908477,1.0,0.9901052117347717,0.9916073083877563
es_32_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9991967529058456,1.0,0.9992233514785767,0.9980296492576599
zh_80_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9988556653261185,1.0,0.9999082088470459,0.9955695271492004
es_69_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9990562528371811,1.0,0.9997357726097107,0.9966477751731873
es_26_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9985272765159607,1.0,0.9997089505195618,0.994574785232544
en_127_label_real.npz,Real,Real,0.0007504641427658499,5.960464477539063e-08,0.00015831994824111462,0.0027484612073749304
zh_54_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9961021423339844,1.0,0.9995399713516235,0.9851446151733398
es_68_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9985934436321259,1.0,0.9995288848876953,0.9951275587081909
zh_70_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9964111149311066,1.0,0.9995094537734985,0.9864293336868286
zh_55_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9834426403045654,0.99951171875,0.9928481578826904,0.945897102355957
ja_49_to_zh_Vall_label_fake.npz,Fake,Deepfake,0.9206681966781616,0.83740234375,0.9986691474914551,0.9124388694763184
es_27_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.4592696685343981,0.1671142578125,0.99782395362854,0.006600387394428253
ru_97_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9732979506254196,1.0,0.9996529817581177,0.8937470316886902
es_2_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9964610129594803,1.0,0.9991989731788635,0.9871256947517395
ru_1_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9980388104915618,1.0,0.9994446635246277,0.9930437803268433
en_8_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9977899491786957,1.0,0.9971544742584229,0.9957126379013062
en_54_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9762894153594971,1.0,0.9437833428382874,0.9951043128967285
ru_11_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9969872772693634,1.0,0.9987722039222717,0.9899135828018188
ja_14_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9948053151369095,1.0,0.9959210157394409,0.9857476353645325
fr_108_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9973698705434799,1.0,0.9994933605194092,0.990290105342865
ja_36_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9988781958818436,1.0,0.9995478987693787,0.9962361454963684
zh_63_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9974696010351181,1.0,0.998666524887085,0.9920119643211365
en_39_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9985354006290436,1.0,0.9996151924133301,0.9947572946548462
es_10_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9965411365032195,0.99951171875,0.9986674785614014,0.9889801740646362
fr_13_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9974636137485504,1.0,0.9995717406272888,0.9905396699905396
fr_16_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9981385558843613,1.0,0.9988589286804199,0.9943799376487732
ar_3_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9917533427476883,1.0,0.9872524738311768,0.9874094128608704
ja_12_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9830907464027405,1.0,0.9975879192352295,0.9362223148345947
ru_120_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9985081255435944,1.0,0.9988007545471191,0.9959512948989868
es_70_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9984626829624176,1.0,0.9996527433395386,0.9944063425064087
zh_35_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9979526817798614,1.0,0.9998028874397278,0.9921261072158813
ja_12_to_zh_Vall_label_fake.npz,Fake,Deepfake,0.9926832050085068,1.0,0.9847940802574158,0.9950622916221619
ar_60_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9983258217573165,1.0,0.9990378618240356,0.9948427081108093
ja_22_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9846549689769745,1.0,0.9678378701210022,0.9900792837142944
ar_32_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9954372227191925,1.0,0.9997077584266663,0.982216477394104
ja_25_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9825692862272263,1.0,0.9993923902511597,0.9312493205070496
zh_73_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.9953762233257294,1.0,0.9983165264129639,0.9841984510421753
ru_40_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9966232717037201,1.0,0.9987704157829285,0.9884604215621948
en_31_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.7304471254348754,1.0,0.3322600722312927,0.9901723861694336
en_60_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9972100794315338,1.0,0.9949420094490051,0.996933102607727
zh_109_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.997183620929718,1.0,0.9988719820976257,0.9905393123626709
zh_5_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9973300039768219,1.0,0.9974722266197205,0.9933644533157349
es_63_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9973076552152633,1.0,0.9999176263809204,0.9893624186515808
ru_122_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9989947438240051,1.0,0.9994006156921387,0.9969379901885986
ar_40_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9989569783210754,1.0,0.9994358420372009,0.9967305660247803
en_61_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9973134189844132,1.0,0.9972946047782898,0.9935823082923889
en_10_to_ru_Xtts_label_fake.npz,Fake,Deepfake,0.9982682973146438,1.0,0.9986880421638489,0.9951723217964172
es_76_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.9956806868314743,1.0,0.9980958104133606,0.9857694506645203
es_55_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9973830997943878,1.0,0.9993475079536438,0.9905763864517212
en_109_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9982903242111206,1.0,0.9985963702201843,0.9954071044921875
ar_32_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9981377452611924,1.0,0.9996424913406372,0.9931229948997498
es_32_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9991473853588104,1.0,0.9994781613349915,0.9974244832992554
ru_93_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.7550090724602341,0.9921875,0.9998241066932678,0.031255219131708145
es_43_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9915732145309448,1.0,0.9993619322776794,0.9673137664794922
fr_84_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9961695075035095,1.0,0.9973535537719727,0.9889123439788818
zh_17_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.9966230660676956,1.0,0.9984161853790283,0.9890263676643372
ru_135_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9973022192716599,1.0,0.9999386072158813,0.9893071055412292
zh_41_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9972032904624939,1.0,0.9997648596763611,0.9891893863677979
en_73_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9976767063140869,1.0,0.999528169631958,0.9914617538452148
ru_132_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9929753541946411,1.0,0.9954339861869812,0.9792070388793945
en_63_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.9916535288095474,1.0,0.9851186871528625,0.9904242157936096
zh_3_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9963064670562745,1.0,0.9978922009468079,0.9885983467102051
zh_97_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9769553512334823,1.0,0.9444575905799866,0.9966892600059509
ru_122_label_real.npz,Real,Real,0.0006940561288502067,2.0265579223632812e-06,0.00010882590140681714,0.002599265892058611
en_43_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9844882547855378,0.95947265625,0.999724805355072,0.9951316118240356
ru_32_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9694818079471588,1.0,0.9987088441848755,0.8799930810928345
zh_47_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9980363517999649,1.0,0.9992867112159729,0.993286669254303
ja_41_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9965935170650482,1.0,0.9997712969779968,0.986739993095398
en_31_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9973325580358505,1.0,0.9951013922691345,0.9971680045127869
fr_105_to_en_Tacotron_label_fake.npz,Fake,Deepfake,0.9983618378639221,1.0,0.9988885521888733,0.9952256679534912
zh_98_to_es_MicroTts_label_fake.npz,Fake,Deepfake,0.9956110298633576,1.0,0.9957738518714905,0.9892059564590454
fr_15_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9970756411552429,1.0,0.9994895458221436,0.989119291305542
ru_96_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9956486612558365,1.0,0.9992567896842957,0.9837837815284729
fr_65_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9811919927597046,1.0,0.9747812747955322,0.9651179313659668
ru_45_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.7362866273615509,1.0,0.9601778388023376,0.008861967362463474
en_106_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.9989866644144059,1.0,0.9999285936355591,0.9960609078407288
ru_63_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9976916462182999,1.0,0.999954104423523,0.9908400177955627
en_92_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9946928501129151,1.0,0.9921340942382812,0.9913568496704102
ru_12_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9901894181966782,1.0,0.9840128421783447,0.9863371253013611
ru_77_to_fr_Bark_label_fake.npz,Fake,Deepfake,0.7332047127652913,1.0,0.9537383913993835,0.006837424822151661
zh_114_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9932916104793549,1.0,0.9861732721328735,0.9952892065048218
zh_50_to_ar_MicroTts_label_fake.npz,Fake,Deepfake,0.995033323764801,1.0,0.9996134638786316,0.9807517528533936
fr_116_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9662524849176407,1.0,0.928283154964447,0.9797568917274475
zh_96_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9809813857078552,1.0,0.9549069404602051,0.9960744380950928
ru_17_label_real.npz,Real,Real,0.0009059929521754384,0.0,0.00030489134951494634,0.0031361456494778395
ja_17_to_en_Vall_label_fake.npz,Fake,Deepfake,0.9958688288927078,1.0,0.999446451663971,0.9843609929084778
en_32_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9982449054718018,1.0,0.9979103207588196,0.9963231086730957
fr_62_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.953467971086502,0.8994140625,0.9790857434272766,0.9881550073623657
en_107_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9992429256439209,1.0,0.9998069405555725,0.9972805976867676
zh_4_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9966914802789688,1.0,0.9971058964729309,0.9913964867591858
es_94_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9975290298461914,1.0,0.999011754989624,0.9916973114013672
fr_10_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.7155064851045609,0.1929931640625,0.999042809009552,0.9933670163154602
ru_37_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9982351303100586,1.0,0.9992699027061462,0.9941086769104004
es_9_to_ja_Bark_label_fake.npz,Fake,Deepfake,0.9913722962141037,1.0,0.9895525574684143,0.9822050929069519
zh_109_to_es_Bark_label_fake.npz,Fake,Deepfake,0.9967455118894577,0.9990234375,0.9988842606544495,0.9901344180107117
es_38_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9977065294981002,1.0,0.9996708631515503,0.9913527369499207
ru_102_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9234757751226426,1.0,0.9998397827148438,0.6941594481468201
fr_17_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.6976829729042947,1.0,0.8662399649620056,0.0047479476779699326
ar_3_label_real.npz,Real,Real,0.002087110001593828,0.0009546279907226562,0.0011763143120333552,0.005129857920110226
ru_111_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.998544105887413,1.0,0.9998596906661987,0.9944009184837341
es_32_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9992804914712906,1.0,0.9997050166130066,0.9975939393043518
zh_13_to_fr_Tacotron_label_fake.npz,Fake,Deepfake,0.995298033952713,1.0,0.9954723715782166,0.9884363412857056
ru_67_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.976751908659935,0.94482421875,0.9999221563339233,0.9843782782554626
en_57_to_es_Tacotron_label_fake.npz,Fake,Deepfake,0.9658363312482834,1.0,0.9178928136825562,0.9947168231010437
en_125_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.984232133626938,0.9931640625,0.975529670715332,0.9856513738632202
en_114_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.7768676348030568,1.0,0.9834866523742676,0.13389189541339874
es_11_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.9965437889099121,1.0,0.999323844909668,0.9872570037841797
ar_56_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.9944417953491211,1.0,0.9991692304611206,0.9790964126586914
ar_40_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9984506756067276,1.0,0.999626636505127,0.9944000840187073
ru_22_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9915472149848938,1.0,0.9818958044052124,0.9951555728912354
ru_135_label_real.npz,Real,Real,0.011330602318048477,1.1920928955078125e-07,0.003956688567996025,0.0389915406703949
fr_94_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9982472807168961,1.0,0.9988138675689697,0.9948869347572327
ru_10_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.985860538482666,1.0,0.9900208711624146,0.9594087600708008
fr_39_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9977440446615219,1.0,0.9990763664245605,0.9924539923667908
ru_17_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9982705056667328,1.0,0.9993035793304443,0.9941962957382202
es_51_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9959791988134384,1.0,0.9992067217826843,0.9851860404014587
es_29_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9978006333112717,1.0,0.9992635846138,0.9923807978630066
zh_93_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9850090056657791,1.0,0.9983727335929871,0.9426396489143372
fr_106_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.998418566584587,1.0,0.9997021555900574,0.9941508173942566
ja_33_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9973024755716324,1.0,0.9997155070304871,0.9896650910377502
zh_98_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9944246262311935,1.0,0.9987530708312988,0.979693591594696
es_47_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9924598753452301,1.0,0.9898098707199097,0.9861437082290649
en_127_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9970730096101761,0.9990234375,0.9997801184654236,0.9900110363960266
en_118_to_zh_Vall_label_fake.npz,Fake,Deepfake,0.698557260632515,0.1453857421875,0.9997275471687317,0.9911249279975891
zh_104_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9975026994943619,1.0,0.9990218877792358,0.9915757775306702
fr_12_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9980240911245346,1.0,0.9999022483825684,0.992252767086029
ar_32_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9928171664476395,0.98583984375,0.9994024038314819,0.9920490384101868
en_120_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9989162415266037,1.0,0.9997804760932922,0.9960162043571472
es_73_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9700025558471679,0.99951171875,0.9448206424713135,0.9689807891845703
fr_35_to_en_Bark_label_fake.npz,Fake,Deepfake,0.9967195004224777,1.0,0.9989330172538757,0.9885851740837097
fr_58_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9978078454732895,1.0,0.9980849027633667,0.9942955374717712
ru_120_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9974764823913574,1.0,0.9995852112770081,0.9905695915222168
fr_105_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9969772130250931,1.0,0.9993915557861328,0.9888823628425598
ru_98_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.7642446761950851,1.0,0.9997360110282898,0.05740108713507652
ar_42_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9929221451282502,1.0,0.9853421449661255,0.9951411485671997
es_66_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9980040222406388,1.0,0.9989570379257202,0.9936848282814026
es_83_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9985547184944152,1.0,0.9982877373695374,0.9969584941864014
es_6_to_ar_Xtts_label_fake.npz,Fake,Deepfake,0.9773377597332,1.0,0.986260712146759,0.9313338994979858
ru_122_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9988342583179474,1.0,0.9995874762535095,0.9959970712661743
en_47_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.9742357969284058,1.0,0.9949977397918701,0.9049468040466309
ru_81_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9969087213277816,1.0,0.9972407817840576,0.9920496344566345
es_77_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9988052070140838,1.0,0.9996345043182373,0.9958056211471558
es_22_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9984577924013138,1.0,0.9995220899581909,0.9945958256721497
en_33_to_zh_Xtts_label_fake.npz,Fake,Deepfake,0.9986280858516693,1.0,0.9996461868286133,0.995078444480896
es_39_to_zh_Tacotron_label_fake.npz,Fake,Deepfake,0.9955854564905167,1.0,0.9996340274810791,0.9829273819923401
ar_60_to_ru_MicroTts_label_fake.npz,Fake,Deepfake,0.9977459102869034,1.0,0.9995020627975464,0.9917803406715393
en_73_to_fr_Xtts_label_fake.npz,Fake,Deepfake,0.9976694822311402,1.0,0.9993125200271606,0.9917778968811035
es_50_to_ru_Bark_label_fake.npz,Fake,Deepfake,0.9951586306095124,1.0,0.9984205961227417,0.9831615686416626
fr_17_to_en_Xtts_label_fake.npz,Fake,Deepfake,0.9967121571302414,1.0,0.9956077933311462,0.9938761591911316
fr_109_to_ja_Tacotron_label_fake.npz,Fake,Deepfake,0.7347793662454933,1.0,0.9558107256889343,0.00982030387967825
zh_32_to_en_MicroTts_label_fake.npz,Fake,Deepfake,0.9984315901994705,1.0,0.9994169473648071,0.9946592450141907
ar_30_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9311280339956284,0.81005859375,0.9996637105941772,0.9909681677818298
en_46_to_es_Xtts_label_fake.npz,Fake,Deepfake,0.9987607151269913,1.0,0.9993908405303955,0.9960175156593323
zh_29_to_ja_MicroTts_label_fake.npz,Fake,Deepfake,0.9979103684425354,1.0,0.9984098672866821,0.9941856861114502
es_15_to_zh_MicroTts_label_fake.npz,Fake,Deepfake,0.997604501247406,1.0,0.9984385371208191,0.9929163455963135
en_5_to_es_Bark_label_fake.npz,Fake,Deepfake,0.6740067332983017,0.093017578125,0.9798328876495361,0.998069703578949
en_11_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9986401587724686,1.0,0.9985334873199463,0.9969070553779602
es_121_to_fr_MicroTts_label_fake.npz,Fake,Deepfake,0.7510678034275771,1.0,0.9976966977119446,0.007956497371196747
fr_120_to_zh_Bark_label_fake.npz,Fake,Deepfake,0.9950604617595673,1.0,0.9955551028251648,0.9873536825180054
zh_92_to_en_Vall_label_fake.npz,Fake,Deepfake,0.994924795627594,1.0,0.9993576407432556,0.980726957321167
